t, , t, , t, , t, , t, , t, , 
1.640000, 1.347856e+01,1.640000, 1.079458e+01,1.640000, 5.664817e+00,1.640000, 8.470976e+00,1.640000, 2.379664e+01,1.640000, 1.913041e+01,
1.650000, 1.321164e+01,1.650000, 1.098186e+01,1.650000, 5.614124e+00,1.650000, 8.769843e+00,1.650000, 2.304659e+01,1.650000, 1.970965e+01,
1.660000, 1.294473e+01,1.660000, 1.116913e+01,1.660000, 5.563432e+00,1.660000, 9.068710e+00,1.660000, 2.229655e+01,1.660000, 2.028890e+01,
1.670000, 1.267781e+01,1.670000, 1.135641e+01,1.670000, 5.512739e+00,1.670000, 9.367577e+00,1.670000, 2.154650e+01,1.670000, 2.086815e+01,
1.680000, 1.241089e+01,1.680000, 1.154368e+01,1.680000, 5.462047e+00,1.680000, 9.666444e+00,1.680000, 2.079646e+01,1.680000, 2.144739e+01,
1.690000, 1.223760e+01,1.690000, 1.163663e+01,1.690000, 5.522142e+00,1.690000, 9.898549e+00,1.690000, 2.030579e+01,1.690000, 2.198340e+01,
1.700000, 1.213990e+01,1.700000, 1.165341e+01,1.700000, 5.671683e+00,1.700000, 1.007675e+01,1.700000, 2.002454e+01,1.700000, 2.248450e+01,
1.710000, 1.204219e+01,1.710000, 1.167020e+01,1.710000, 5.821225e+00,1.710000, 1.025496e+01,1.710000, 1.974329e+01,1.710000, 2.298559e+01,
1.720000, 1.194449e+01,1.720000, 1.168699e+01,1.720000, 5.970766e+00,1.720000, 1.043316e+01,1.720000, 1.946204e+01,1.720000, 2.348669e+01,
1.730000, 1.184678e+01,1.730000, 1.170377e+01,1.730000, 6.120307e+00,1.730000, 1.061136e+01,1.730000, 1.918079e+01,1.730000, 2.398779e+01,
1.740000, 1.172122e+01,1.740000, 1.182591e+01,1.740000, 6.315223e+00,1.740000, 1.079458e+01,1.740000, 1.884187e+01,1.740000, 2.379664e+01,
1.750000, 1.157316e+01,1.750000, 1.203310e+01,1.750000, 6.546772e+00,1.750000, 1.098186e+01,1.750000, 1.845639e+01,1.750000, 2.304659e+01,
1.760000, 1.142509e+01,1.760000, 1.224029e+01,1.760000, 6.778321e+00,1.760000, 1.116913e+01,1.760000, 1.807091e+01,1.760000, 2.229655e+01,
1.770000, 1.127703e+01,1.770000, 1.244748e+01,1.770000, 7.009870e+00,1.770000, 1.135641e+01,1.770000, 1.768543e+01,1.770000, 2.154650e+01,
1.780000, 1.112897e+01,1.780000, 1.265467e+01,1.780000, 7.241419e+00,1.780000, 1.154368e+01,1.780000, 1.729995e+01,1.780000, 2.079646e+01,
1.790000, 1.078787e+01,1.790000, 1.284450e+01,1.790000, 7.451170e+00,1.790000, 1.163663e+01,1.790000, 1.648966e+01,1.790000, 2.030579e+01,
1.800000, 1.029091e+01,1.800000, 1.302030e+01,1.800000, 7.643322e+00,1.800000, 1.165341e+01,1.800000, 1.533640e+01,1.800000, 2.002454e+01,
1.810000, 9.793951e+00,1.810000, 1.319610e+01,1.810000, 7.835475e+00,1.810000, 1.167020e+01,1.810000, 1.418313e+01,1.810000, 1.974329e+01,
1.820000, 9.296994e+00,1.820000, 1.337191e+01,1.820000, 8.027627e+00,1.820000, 1.168699e+01,1.820000, 1.302987e+01,1.820000, 1.946204e+01,
1.830000, 8.800036e+00,1.830000, 1.354771e+01,1.830000, 8.219780e+00,1.830000, 1.170377e+01,1.830000, 1.187660e+01,1.830000, 1.918079e+01,
1.840000, 8.483579e+00,1.840000, 1.347856e+01,1.840000, 8.470976e+00,1.840000, 1.182591e+01,1.840000, 1.114435e+01,1.840000, 1.884187e+01,
1.850000, 8.312852e+00,1.850000, 1.321164e+01,1.850000, 8.769843e+00,1.850000, 1.203310e+01,1.850000, 1.075202e+01,1.850000, 1.845639e+01,
1.860000, 8.142126e+00,1.860000, 1.294473e+01,1.860000, 9.068710e+00,1.860000, 1.224029e+01,1.860000, 1.035968e+01,1.860000, 1.807091e+01,
1.870000, 7.971399e+00,1.870000, 1.267781e+01,1.870000, 9.367577e+00,1.870000, 1.244748e+01,1.870000, 9.967343e+00,1.870000, 1.768543e+01,
1.880000, 7.800672e+00,1.880000, 1.241089e+01,1.880000, 9.666444e+00,1.880000, 1.265467e+01,1.880000, 9.575007e+00,1.880000, 1.729995e+01,
1.890000, 7.621398e+00,1.890000, 1.223760e+01,1.890000, 9.898549e+00,1.890000, 1.284450e+01,1.890000, 9.203602e+00,1.890000, 1.648966e+01,
1.900000, 7.435222e+00,1.900000, 1.213990e+01,1.900000, 1.007675e+01,1.900000, 1.302030e+01,1.900000, 8.849097e+00,1.900000, 1.533640e+01,
1.910000, 7.249046e+00,1.910000, 1.204219e+01,1.910000, 1.025496e+01,1.910000, 1.319610e+01,1.910000, 8.494592e+00,1.910000, 1.418313e+01,
1.920000, 7.062870e+00,1.920000, 1.194449e+01,1.920000, 1.043316e+01,1.920000, 1.337191e+01,1.920000, 8.140087e+00,1.920000, 1.302987e+01,
1.930000, 6.876695e+00,1.930000, 1.184678e+01,1.930000, 1.061136e+01,1.930000, 1.354771e+01,1.930000, 7.785582e+00,1.930000, 1.187660e+01,
1.940000, 6.857640e+00,1.940000, 1.172122e+01,1.940000, 1.079458e+01,1.940000, 1.347856e+01,1.940000, 7.750282e+00,1.940000, 1.114435e+01,
1.950000, 6.973513e+00,1.950000, 1.157316e+01,1.950000, 1.098186e+01,1.950000, 1.321164e+01,1.950000, 7.972696e+00,1.950000, 1.075202e+01,
1.960000, 7.089386e+00,1.960000, 1.142509e+01,1.960000, 1.116913e+01,1.960000, 1.294473e+01,1.960000, 8.195111e+00,1.960000, 1.035968e+01,
1.970000, 7.205259e+00,1.970000, 1.127703e+01,1.970000, 1.135641e+01,1.970000, 1.267781e+01,1.970000, 8.417526e+00,1.970000, 9.967343e+00,
1.980000, 7.321132e+00,1.980000, 1.112897e+01,1.980000, 1.154368e+01,1.980000, 1.241089e+01,1.980000, 8.639940e+00,1.980000, 9.575007e+00,
1.990000, 7.514665e+00,1.990000, 1.078787e+01,1.990000, 1.163663e+01,1.990000, 1.223760e+01,1.990000, 9.032089e+00,1.990000, 9.203602e+00,
2.000000, 7.770897e+00,2.000000, 1.029091e+01,2.000000, 1.165341e+01,2.000000, 1.213990e+01,2.000000, 9.561274e+00,2.000000, 8.849097e+00,
2.010000, 8.027129e+00,2.010000, 9.793951e+00,2.010000, 1.167020e+01,2.010000, 1.204219e+01,2.010000, 1.009046e+01,2.010000, 8.494592e+00,
2.020000, 8.283361e+00,2.020000, 9.296994e+00,2.020000, 1.168699e+01,2.020000, 1.194449e+01,2.020000, 1.061965e+01,2.020000, 8.140087e+00,
2.030000, 8.539593e+00,2.030000, 8.800036e+00,2.030000, 1.170377e+01,2.030000, 1.184678e+01,2.030000, 1.114883e+01,2.030000, 7.785582e+00,
2.040000, 8.911419e+00,2.040000, 8.483579e+00,2.040000, 1.182591e+01,2.040000, 1.172122e+01,2.040000, 1.200947e+01,2.040000, 7.750282e+00,
2.050000, 9.376570e+00,2.050000, 8.312852e+00,2.050000, 1.203310e+01,2.050000, 1.157316e+01,2.050000, 1.313770e+01,2.050000, 7.972696e+00,
2.060000, 9.841721e+00,2.060000, 8.142126e+00,2.060000, 1.224029e+01,2.060000, 1.142509e+01,2.060000, 1.426594e+01,2.060000, 8.195111e+00,
2.070000, 1.030687e+01,2.070000, 7.971399e+00,2.070000, 1.244748e+01,2.070000, 1.127703e+01,2.070000, 1.539418e+01,2.070000, 8.417526e+00,
2.080000, 1.077202e+01,2.080000, 7.800672e+00,2.080000, 1.265467e+01,2.080000, 1.112897e+01,2.080000, 1.652241e+01,2.080000, 8.639940e+00,
2.090000, 1.088968e+01,2.090000, 7.621398e+00,2.090000, 1.284450e+01,2.090000, 1.078787e+01,2.090000, 1.679742e+01,2.090000, 9.032089e+00,
2.100000, 1.072679e+01,2.100000, 7.435222e+00,2.100000, 1.302030e+01,2.100000, 1.029091e+01,2.100000, 1.638355e+01,2.100000, 9.561274e+00,
2.110000, 1.056389e+01,2.110000, 7.249046e+00,2.110000, 1.319610e+01,2.110000, 9.793951e+00,2.110000, 1.596969e+01,2.110000, 1.009046e+01,
2.120000, 1.040100e+01,2.120000, 7.062870e+00,2.120000, 1.337191e+01,2.120000, 9.296994e+00,2.120000, 1.555582e+01,2.120000, 1.061965e+01,
2.130000, 1.023810e+01,2.130000, 6.876695e+00,2.130000, 1.354771e+01,2.130000, 8.800036e+00,2.130000, 1.514195e+01,2.130000, 1.114883e+01,
2.140000, 1.048212e+01,2.140000, 6.857640e+00,2.140000, 1.347856e+01,2.140000, 8.483579e+00,2.140000, 1.583676e+01,2.140000, 1.200947e+01,
2.150000, 1.105465e+01,2.150000, 6.973513e+00,2.150000, 1.321164e+01,2.150000, 8.312852e+00,2.150000, 1.742667e+01,2.150000, 1.313770e+01,
2.160000, 1.162719e+01,2.160000, 7.089386e+00,2.160000, 1.294473e+01,2.160000, 8.142126e+00,2.160000, 1.901658e+01,2.160000, 1.426594e+01,
2.170000, 1.219973e+01,2.170000, 7.205259e+00,2.170000, 1.267781e+01,2.170000, 7.971399e+00,2.170000, 2.060650e+01,2.170000, 1.539418e+01,
2.180000, 1.277227e+01,2.180000, 7.321132e+00,2.180000, 1.241089e+01,2.180000, 7.800672e+00,2.180000, 2.219641e+01,2.180000, 1.652241e+01,
2.190000, 1.307503e+01,2.190000, 7.514665e+00,2.190000, 1.223760e+01,2.190000, 7.621398e+00,2.190000, 2.299928e+01,2.190000, 1.679742e+01,
2.200000, 1.315998e+01,2.200000, 7.770897e+00,2.200000, 1.213990e+01,2.200000, 7.435222e+00,2.200000, 2.316672e+01,2.200000, 1.638355e+01,
2.210000, 1.324493e+01,2.210000, 8.027129e+00,2.210000, 1.204219e+01,2.210000, 7.249046e+00,2.210000, 2.333417e+01,2.210000, 1.596969e+01,
2.220000, 1.332988e+01,2.220000, 8.283361e+00,2.220000, 1.194449e+01,2.220000, 7.062870e+00,2.220000, 2.350161e+01,2.220000, 1.555582e+01,
2.230000, 1.341483e+01,2.230000, 8.539593e+00,2.230000, 1.184678e+01,2.230000, 6.876695e+00,2.230000, 2.366905e+01,2.230000, 1.514195e+01,
2.240000, 1.348280e+01,2.240000, 8.911419e+00,2.240000, 1.172122e+01,2.240000, 6.857640e+00,2.240000, 2.382971e+01,2.240000, 1.583676e+01,
2.250000, 1.353707e+01,2.250000, 9.376570e+00,2.250000, 1.157316e+01,2.250000, 6.973513e+00,2.250000, 2.398489e+01,2.250000, 1.742667e+01,
2.260000, 1.359134e+01,2.260000, 9.841721e+00,2.260000, 1.142509e+01,2.260000, 7.089386e+00,2.260000, 2.414007e+01,2.260000, 1.901658e+01,
2.270000, 1.364561e+01,2.270000, 1.030687e+01,2.270000, 1.127703e+01,2.270000, 7.205259e+00,2.270000, 2.429525e+01,2.270000, 2.060650e+01,
2.280000, 1.369988e+01,2.280000, 1.077202e+01,2.280000, 1.112897e+01,2.280000, 7.321132e+00,2.280000, 2.445043e+01,2.280000, 2.219641e+01,
2.290000, 1.373125e+01,2.290000, 1.088968e+01,2.290000, 1.078787e+01,2.290000, 7.514665e+00,2.290000, 2.453891e+01,2.290000, 2.299928e+01,
2.300000, 1.374413e+01,2.300000, 1.072679e+01,2.300000, 1.029091e+01,2.300000, 7.770897e+00,2.300000, 2.457352e+01,2.300000, 2.316672e+01,
2.310000, 1.375701e+01,2.310000, 1.056389e+01,2.310000, 9.793951e+00,2.310000, 8.027129e+00,2.310000, 2.460813e+01,2.310000, 2.333417e+01,
2.320000, 1.376988e+01,2.320000, 1.040100e+01,2.320000, 9.296994e+00,2.320000, 8.283361e+00,2.320000, 2.464274e+01,2.320000, 2.350161e+01,
2.330000, 1.378276e+01,2.330000, 1.023810e+01,2.330000, 8.800036e+00,2.330000, 8.539593e+00,2.330000, 2.467735e+01,2.330000, 2.366905e+01,
2.340000, 1.418827e+01,2.340000, 1.048212e+01,2.340000, 8.483579e+00,2.340000, 8.911419e+00,2.340000, 2.603436e+01,2.340000, 2.382971e+01,
2.350000, 1.491077e+01,2.350000, 1.105465e+01,2.350000, 8.312852e+00,2.350000, 9.376570e+00,2.350000, 2.845903e+01,2.350000, 2.398489e+01,
2.360000, 1.563328e+01,2.360000, 1.162719e+01,2.360000, 8.142126e+00,2.360000, 9.841721e+00,2.360000, 3.088370e+01,2.360000, 2.414007e+01,
2.370000, 1.635578e+01,2.370000, 1.219973e+01,2.370000, 7.971399e+00,2.370000, 1.030687e+01,2.370000, 3.330837e+01,2.370000, 2.429525e+01,
2.380000, 1.707828e+01,2.380000, 1.277227e+01,2.380000, 7.800672e+00,2.380000, 1.077202e+01,2.380000, 3.573304e+01,2.380000, 2.445043e+01,
2.390000, 1.719361e+01,2.390000, 1.307503e+01,2.390000, 7.621398e+00,2.390000, 1.088968e+01,2.390000, 3.611546e+01,2.390000, 2.453891e+01,
2.400000, 1.681874e+01,2.400000, 1.315998e+01,2.400000, 7.435222e+00,2.400000, 1.072679e+01,2.400000, 3.484904e+01,2.400000, 2.457352e+01,
2.410000, 1.644387e+01,2.410000, 1.324493e+01,2.410000, 7.249046e+00,2.410000, 1.056389e+01,2.410000, 3.358262e+01,2.410000, 2.460813e+01,
2.420000, 1.606900e+01,2.420000, 1.332988e+01,2.420000, 7.062870e+00,2.420000, 1.040100e+01,2.420000, 3.231620e+01,2.420000, 2.464274e+01,
2.430000, 1.569412e+01,2.430000, 1.341483e+01,2.430000, 6.876695e+00,2.430000, 1.023810e+01,2.430000, 3.104978e+01,2.430000, 2.467735e+01,
2.440000, 1.533969e+01,2.440000, 1.348280e+01,2.440000, 6.857640e+00,2.440000, 1.048212e+01,2.440000, 2.985894e+01,2.440000, 2.603436e+01,
2.450000, 1.500176e+01,2.450000, 1.353707e+01,2.450000, 6.973513e+00,2.450000, 1.105465e+01,2.450000, 2.872912e+01,2.450000, 2.845903e+01,
2.460000, 1.466383e+01,2.460000, 1.359134e+01,2.460000, 7.089386e+00,2.460000, 1.162719e+01,2.460000, 2.759931e+01,2.460000, 3.088370e+01,
2.470000, 1.432591e+01,2.470000, 1.364561e+01,2.470000, 7.205259e+00,2.470000, 1.219973e+01,2.470000, 2.646949e+01,2.470000, 3.330837e+01,
2.480000, 1.398798e+01,2.480000, 1.369988e+01,2.480000, 7.321132e+00,2.480000, 1.277227e+01,2.480000, 2.533967e+01,2.480000, 3.573304e+01,
2.490000, 1.368611e+01,2.490000, 1.373125e+01,2.490000, 7.514665e+00,2.490000, 1.307503e+01,2.490000, 2.440502e+01,2.490000, 3.611546e+01,
2.500000, 1.341335e+01,2.500000, 1.374413e+01,2.500000, 7.770897e+00,2.500000, 1.315998e+01,2.500000, 2.362793e+01,2.500000, 3.484904e+01,
2.510000, 1.314060e+01,2.510000, 1.375701e+01,2.510000, 8.027129e+00,2.510000, 1.324493e+01,2.510000, 2.285084e+01,2.510000, 3.358262e+01,
2.520000, 1.286784e+01,2.520000, 1.376988e+01,2.520000, 8.283361e+00,2.520000, 1.332988e+01,2.520000, 2.207375e+01,2.520000, 3.231620e+01,
2.530000, 1.259509e+01,2.530000, 1.378276e+01,2.530000, 8.539593e+00,2.530000, 1.341483e+01,2.530000, 2.129667e+01,2.530000, 3.104978e+01,
2.540000, 1.273855e+01,2.540000, 1.418827e+01,2.540000, 8.911419e+00,2.540000, 1.348280e+01,2.540000, 2.176200e+01,2.540000, 2.985894e+01,
2.550000, 1.321804e+01,2.550000, 1.491077e+01,2.550000, 9.376570e+00,2.550000, 1.353707e+01,2.550000, 2.323041e+01,2.550000, 2.872912e+01,
2.560000, 1.369754e+01,2.560000, 1.563328e+01,2.560000, 9.841721e+00,2.560000, 1.359134e+01,2.560000, 2.469882e+01,2.560000, 2.759931e+01,
2.570000, 1.417703e+01,2.570000, 1.635578e+01,2.570000, 1.030687e+01,2.570000, 1.364561e+01,2.570000, 2.616724e+01,2.570000, 2.646949e+01,
2.580000, 1.465653e+01,2.580000, 1.707828e+01,2.580000, 1.077202e+01,2.580000, 1.369988e+01,2.580000, 2.763565e+01,2.580000, 2.533967e+01,
2.590000, 1.522319e+01,2.590000, 1.719361e+01,2.590000, 1.088968e+01,2.590000, 1.373125e+01,2.590000, 2.945434e+01,2.590000, 2.440502e+01,
2.600000, 1.586024e+01,2.600000, 1.681874e+01,2.600000, 1.072679e+01,2.600000, 1.374413e+01,2.600000, 3.155583e+01,2.600000, 2.362793e+01,
2.610000, 1.649728e+01,2.610000, 1.644387e+01,2.610000, 1.056389e+01,2.610000, 1.375701e+01,2.610000, 3.365732e+01,2.610000, 2.285084e+01,
2.620000, 1.713432e+01,2.620000, 1.606900e+01,2.620000, 1.040100e+01,2.620000, 1.376988e+01,2.620000, 3.575881e+01,2.620000, 2.207375e+01,
2.630000, 1.777137e+01,2.630000, 1.569412e+01,2.630000, 1.023810e+01,2.630000, 1.378276e+01,2.630000, 3.786030e+01,2.630000, 2.129667e+01,
2.640000, 1.827468e+01,2.640000, 1.533969e+01,2.640000, 1.048212e+01,2.640000, 1.418827e+01,2.640000, 3.960162e+01,2.640000, 2.176200e+01,
2.650000, 1.867002e+01,2.650000, 1.500176e+01,2.650000, 1.105465e+01,2.650000, 1.491077e+01,2.650000, 4.105215e+01,2.650000, 2.323041e+01,
2.660000, 1.906536e+01,2.660000, 1.466383e+01,2.660000, 1.162719e+01,2.660000, 1.563328e+01,2.660000, 4.250268e+01,2.660000, 2.469882e+01,
2.670000, 1.946070e+01,2.670000, 1.432591e+01,2.670000, 1.219973e+01,2.670000, 1.635578e+01,2.670000, 4.395322e+01,2.670000, 2.616724e+01,
2.680000, 1.985604e+01,2.680000, 1.398798e+01,2.680000, 1.277227e+01,2.680000, 1.707828e+01,2.680000, 4.540375e+01,2.680000, 2.763565e+01,
2.690000, 1.975998e+01,2.690000, 1.368611e+01,2.690000, 1.307503e+01,2.690000, 1.719361e+01,2.690000, 4.507631e+01,2.690000, 2.945434e+01,
2.700000, 1.926717e+01,2.700000, 1.341335e+01,2.700000, 1.315998e+01,2.700000, 1.681874e+01,2.700000, 4.331341e+01,2.700000, 3.155583e+01,
2.710000, 1.877436e+01,2.710000, 1.314060e+01,2.710000, 1.324493e+01,2.710000, 1.644387e+01,2.710000, 4.155050e+01,2.710000, 3.365732e+01,
2.720000, 1.828156e+01,2.720000, 1.286784e+01,2.720000, 1.332988e+01,2.720000, 1.606900e+01,2.720000, 3.978759e+01,2.720000, 3.575881e+01,
2.730000, 1.778875e+01,2.730000, 1.259509e+01,2.730000, 1.341483e+01,2.730000, 1.569412e+01,2.730000, 3.802469e+01,2.730000, 3.786030e+01,
2.740000, 1.769094e+01,2.740000, 1.273855e+01,2.740000, 1.348280e+01,2.740000, 1.533969e+01,2.740000, 3.766565e+01,2.740000, 3.960162e+01,
2.750000, 1.791203e+01,2.750000, 1.321804e+01,2.750000, 1.353707e+01,2.750000, 1.500176e+01,2.750000, 3.844003e+01,2.750000, 4.105215e+01,
2.760000, 1.813312e+01,2.760000, 1.369754e+01,2.760000, 1.359134e+01,2.760000, 1.466383e+01,2.760000, 3.921442e+01,2.760000, 4.250268e+01,
2.770000, 1.835421e+01,2.770000, 1.417703e+01,2.770000, 1.364561e+01,2.770000, 1.432591e+01,2.770000, 3.998880e+01,2.770000, 4.395322e+01,
2.780000, 1.857530e+01,2.780000, 1.465653e+01,2.780000, 1.369988e+01,2.780000, 1.398798e+01,2.780000, 4.076319e+01,2.780000, 4.540375e+01,
2.790000, 1.940909e+01,2.790000, 1.522319e+01,2.790000, 1.373125e+01,2.790000, 1.368611e+01,2.790000, 4.417310e+01,2.790000, 4.507631e+01,
2.800000, 2.073755e+01,2.800000, 1.586024e+01,2.800000, 1.374413e+01,2.800000, 1.341335e+01,2.800000, 4.971084e+01,2.800000, 4.331341e+01,
2.810000, 2.206600e+01,2.810000, 1.649728e+01,2.810000, 1.375701e+01,2.810000, 1.314060e+01,2.810000, 5.524859e+01,2.810000, 4.155050e+01,
2.820000, 2.339446e+01,2.820000, 1.713432e+01,2.820000, 1.376988e+01,2.820000, 1.286784e+01,2.820000, 6.078633e+01,2.820000, 3.978759e+01,
2.830000, 2.472291e+01,2.830000, 1.777137e+01,2.830000, 1.378276e+01,2.830000, 1.259509e+01,2.830000, 6.632407e+01,2.830000, 3.802469e+01,
2.840000, 2.545010e+01,2.840000, 1.827468e+01,2.840000, 1.418827e+01,2.840000, 1.273855e+01,2.840000, 6.931912e+01,2.840000, 3.766565e+01,
2.850000, 2.569183e+01,2.850000, 1.867002e+01,2.850000, 1.491077e+01,2.850000, 1.321804e+01,2.850000, 7.026128e+01,2.850000, 3.844003e+01,
2.860000, 2.593357e+01,2.860000, 1.906536e+01,2.860000, 1.563328e+01,2.860000, 1.369754e+01,2.860000, 7.120345e+01,2.860000, 3.921442e+01,
2.870000, 2.617530e+01,2.870000, 1.946070e+01,2.870000, 1.635578e+01,2.870000, 1.417703e+01,2.870000, 7.214561e+01,2.870000, 3.998880e+01,
2.880000, 2.641704e+01,2.880000, 1.985604e+01,2.880000, 1.707828e+01,2.880000, 1.465653e+01,2.880000, 7.308778e+01,2.880000, 4.076319e+01,
2.890000, 2.727969e+01,2.890000, 1.975998e+01,2.890000, 1.719361e+01,2.890000, 1.522319e+01,2.890000, 7.742714e+01,2.890000, 4.417310e+01,
2.900000, 2.864364e+01,2.900000, 1.926717e+01,2.900000, 1.681874e+01,2.900000, 1.586024e+01,2.900000, 8.450928e+01,2.900000, 4.971084e+01,
2.910000, 3.000759e+01,2.910000, 1.877436e+01,2.910000, 1.644387e+01,2.910000, 1.649728e+01,2.910000, 9.159142e+01,2.910000, 5.524859e+01,
2.920000, 3.137154e+01,2.920000, 1.828156e+01,2.920000, 1.606900e+01,2.920000, 1.713432e+01,2.920000, 9.867356e+01,2.920000, 6.078633e+01,
2.930000, 3.273549e+01,2.930000, 1.778875e+01,2.930000, 1.569412e+01,2.930000, 1.777137e+01,2.930000, 1.057557e+02,2.930000, 6.632407e+01,
2.940000, 3.310859e+01,2.940000, 1.769094e+01,2.940000, 1.533969e+01,2.940000, 1.827468e+01,2.940000, 1.076089e+02,2.940000, 6.931912e+01,
2.950000, 3.268172e+01,2.950000, 1.791203e+01,2.950000, 1.500176e+01,2.950000, 1.867002e+01,2.950000, 1.052404e+02,2.950000, 7.026128e+01,
2.960000, 3.225486e+01,2.960000, 1.813312e+01,2.960000, 1.466383e+01,2.960000, 1.906536e+01,2.960000, 1.028719e+02,2.960000, 7.120345e+01,
2.970000, 3.182799e+01,2.970000, 1.835421e+01,2.970000, 1.432591e+01,2.970000, 1.946070e+01,2.970000, 1.005034e+02,2.970000, 7.214561e+01,
2.980000, 3.140112e+01,2.980000, 1.857530e+01,2.980000, 1.398798e+01,2.980000, 1.985604e+01,2.980000, 9.813485e+01,2.980000, 7.308778e+01,
2.990000, 3.047997e+01,2.990000, 1.940909e+01,2.990000, 1.368611e+01,2.990000, 1.975998e+01,2.990000, 9.355947e+01,2.990000, 7.742714e+01,
3.000000, 2.915976e+01,3.000000, 2.073755e+01,3.000000, 1.341335e+01,3.000000, 1.926717e+01,3.000000, 8.720235e+01,3.000000, 8.450928e+01,
3.010000, 2.783955e+01,3.010000, 2.206600e+01,3.010000, 1.314060e+01,3.010000, 1.877436e+01,3.010000, 8.084522e+01,3.010000, 9.159142e+01,
3.020000, 2.651934e+01,3.020000, 2.339446e+01,3.020000, 1.286784e+01,3.020000, 1.828156e+01,3.020000, 7.448809e+01,3.020000, 9.867356e+01,
3.030000, 2.519912e+01,3.030000, 2.472291e+01,3.030000, 1.259509e+01,3.030000, 1.778875e+01,3.030000, 6.813096e+01,3.030000, 1.057557e+02,
3.040000, 2.457433e+01,3.040000, 2.545010e+01,3.040000, 1.273855e+01,3.040000, 1.769094e+01,3.040000, 6.509486e+01,3.040000, 1.076089e+02,
3.050000, 2.451099e+01,3.050000, 2.569183e+01,3.050000, 1.321804e+01,3.050000, 1.791203e+01,3.050000, 6.474002e+01,3.050000, 1.052404e+02,
3.060000, 2.444764e+01,3.060000, 2.593357e+01,3.060000, 1.369754e+01,3.060000, 1.813312e+01,3.060000, 6.438518e+01,3.060000, 1.028719e+02,
3.070000, 2.438430e+01,3.070000, 2.617530e+01,3.070000, 1.417703e+01,3.070000, 1.835421e+01,3.070000, 6.403035e+01,3.070000, 1.005034e+02,
3.080000, 2.432096e+01,3.080000, 2.641704e+01,3.080000, 1.465653e+01,3.080000, 1.857530e+01,3.080000, 6.367551e+01,3.080000, 9.813485e+01,
3.090000, 2.445934e+01,3.090000, 2.727969e+01,3.090000, 1.522319e+01,3.090000, 1.940909e+01,3.090000, 6.425225e+01,3.090000, 9.355947e+01,
3.100000, 2.476058e+01,3.100000, 2.864364e+01,3.100000, 1.586024e+01,3.100000, 2.073755e+01,3.100000, 6.558110e+01,3.100000, 8.720235e+01,
3.110000, 2.506182e+01,3.110000, 3.000759e+01,3.110000, 1.649728e+01,3.110000, 2.206600e+01,3.110000, 6.690996e+01,3.110000, 8.084522e+01,
3.120000, 2.536306e+01,3.120000, 3.137154e+01,3.120000, 1.713432e+01,3.120000, 2.339446e+01,3.120000, 6.823881e+01,3.120000, 7.448809e+01,
3.130000, 2.566431e+01,3.130000, 3.273549e+01,3.130000, 1.777137e+01,3.130000, 2.472291e+01,3.130000, 6.956766e+01,3.130000, 6.813096e+01,
3.140000, 2.572031e+01,3.140000, 3.310859e+01,3.140000, 1.827468e+01,3.140000, 2.545010e+01,3.140000, 6.981002e+01,3.140000, 6.509486e+01,
3.150000, 2.557832e+01,3.150000, 3.268172e+01,3.150000, 1.867002e+01,3.150000, 2.569183e+01,3.150000, 6.917519e+01,3.150000, 6.474002e+01,
3.160000, 2.543633e+01,3.160000, 3.225486e+01,3.160000, 1.906536e+01,3.160000, 2.593357e+01,3.160000, 6.854036e+01,3.160000, 6.438518e+01,
3.170000, 2.529434e+01,3.170000, 3.182799e+01,3.170000, 1.946070e+01,3.170000, 2.617530e+01,3.170000, 6.790552e+01,3.170000, 6.403035e+01,
3.180000, 2.515235e+01,3.180000, 3.140112e+01,3.180000, 1.985604e+01,3.180000, 2.641704e+01,3.180000, 6.727069e+01,3.180000, 6.367551e+01,
3.190000, 2.456750e+01,3.190000, 3.047997e+01,3.190000, 1.975998e+01,3.190000, 2.727969e+01,3.190000, 6.486867e+01,3.190000, 6.425225e+01,
3.200000, 2.362509e+01,3.200000, 2.915976e+01,3.200000, 1.926717e+01,3.200000, 2.864364e+01,3.200000, 6.103990e+01,3.200000, 6.558110e+01,
3.210000, 2.268269e+01,3.210000, 2.783955e+01,3.210000, 1.877436e+01,3.210000, 3.000759e+01,3.210000, 5.721114e+01,3.210000, 6.690996e+01,
3.220000, 2.174028e+01,3.220000, 2.651934e+01,3.220000, 1.828156e+01,3.220000, 3.137154e+01,3.220000, 5.338237e+01,3.220000, 6.823881e+01,
3.230000, 2.079788e+01,3.230000, 2.519912e+01,3.230000, 1.778875e+01,3.230000, 3.273549e+01,3.230000, 4.955360e+01,3.230000, 6.956766e+01,
3.240000, 2.010880e+01,3.240000, 2.457433e+01,3.240000, 1.769094e+01,3.240000, 3.310859e+01,3.240000, 4.679197e+01,3.240000, 6.981002e+01,
3.250000, 1.962424e+01,3.250000, 2.451099e+01,3.250000, 1.791203e+01,3.250000, 3.268172e+01,3.250000, 4.489190e+01,3.250000, 6.917519e+01,
3.260000, 1.913968e+01,3.260000, 2.444764e+01,3.260000, 1.813312e+01,3.260000, 3.225486e+01,3.260000, 4.299184e+01,3.260000, 6.854036e+01,
3.270000, 1.865512e+01,3.270000, 2.438430e+01,3.270000, 1.835421e+01,3.270000, 3.182799e+01,3.270000, 4.109178e+01,3.270000, 6.790552e+01,
